學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別
114,0053,國立高雄科技大學,10151096,觀光管理系,N 修,B 四技,107,1,27,50 高雄市,2 技職
114,0053,國立高雄科技大學,10151096,觀光管理系,N 修,C 二技,27,0,12,50 高雄市,2 技職
114,0053,國立高雄科技大學,10412060,航運管理系博士班,D 日,D 博士,18,0,2,50 高雄市,2 技職
114,0053,國立高雄科技大學,10412060,航運管理系碩士班,D 日,M 碩士,20,0,12,50 高雄市,2 技職
114,0053,國立高雄科技大學,10412060,航運管理系碩士在職專班,N 職,M 碩士,41,0,10,50 高雄市,2 技職
114,0053,國立高雄科技大學,10412060,航運管理系,D 日,B 四技,415,14,92,50 高雄市,2 技職
114,0053,國立高雄科技大學,10412060,航運管理系,N 修,B 四技,101,0,18,50 高雄市,2 技職
114,0053,國立高雄科技大學,10414061,航運技術系碩士班,D 日,M 碩士,15,0,0,50 高雄市,2 技職
114,0053,國立高雄科技大學,10414061,航運技術系碩士在職專班,N 職,M 碩士,18,0,2,50 高雄市,2 技職
114,0053,國立高雄科技大學,10414061,航運技術系,D 日,B 四技,237,14,45,50 高雄市,2 技職
114,0053,國立高雄科技大學,10414061,航運技術系,D 日,C 二技,96,0,74,50 高雄市,2 技職
114,0053,國立高雄科技大學,10414065,航海科,D 日,5 五專,265,0,36,50 高雄市,2 技職
114,0053,國立高雄科技大學,10414066,海事資訊科技系碩士在職專班,N 職,M 碩士,13,10,0,50 高雄市,2 技職
114,0053,國立高雄科技大學,99999Z01,通識及共同科目,D 日,,0,21,0,50 高雄市,2 技職
114,0053,國立高雄科技大學,99999Z03,軍訓教官,D 日,,0,3,0,50 高雄市,2 技職
114,0053,國立高雄科技大學,99999Z05,師資培育中心,D 日,,0,2,0,50 高雄市,2 技職
114,0053,國立高雄科技大學,99999Z07,體育室,D 日,,0,11,0,50 高雄市,2 技職
114,0053,國立高雄科技大學,99999Z08,語言中心,D 日,,0,18,0,50 高雄市,2 技職
114,0053,國立高雄科技大學,99999Z99,其他(包括行政助教),D 日,,0,2,0,50 高雄市,2 技職
114,0144,國立臺灣戲曲學院,02151001,戲曲音樂學系,D 日,B 四技,76,5,15,30 臺北市,2 技職
114,0144,國立臺灣戲曲學院,02152004,歌仔戲學系,D 日,B 四技,42,6,9,30 臺北市,2 技職
114,0144,國立臺灣戲曲學院,02152005,京劇學系,D 日,B 四技,71,6,17,30 臺北市,2 技職
114,0144,國立臺灣戲曲學院,02152006,客家戲學系,D 日,B 四技,27,5,18,30 臺北市,2 技職
114,0144,國立臺灣戲曲學院,02152007,劇場藝術學系,D 日,B 四技,106,6,24,30 臺北市,2 技職
114,0144,國立臺灣戲曲學院,02152009,民俗技藝學系,D 日,B 四技,88,7,16,30 臺北市,2 技職
114,0144,國立臺灣戲曲學院,99999Z01,通識及共同科目,D 日,,0,4,0,30 臺北市,2 技職
114,0221,國立臺南護理專科學校,09131001,護理科,D 日,5 五專,1300,61,234,21 臺南市,2 技職
114,0221,國立臺南護理專科學校,09211003,老人服務事業科,N 修,2 二專,40,0,15,21 臺南市,2 技職
114,0221,國立臺南護理專科學校,09211003,老人服務事業科,D 日,5 五專,342,13,50,21 臺南市,2 技職
114,0221,國立臺南護理專科學校,10121004,化妝品應用科,D 日,2 二專,44,0,17,21 臺南市,2 技職
114,0221,國立臺南護理專科學校,10121004,化妝品應用科,D 日,5 五專,266,9,46,21 臺南市,2 技職
114,0221,國立臺南護理專科學校,99999Z01,通識及共同科目,D 日,,0,21,0,21 臺南市,2 技職
114,0222,國立臺東專科學校,02141017,創意商品設計科,D 日,2 二專,28,4,16,14 臺東縣,2 技職
114,0222,國立臺東專科學校,04131015,行銷與流通管理科,D 日,2 二專,16,3,13,14 臺東縣,2 技職
114,0222,國立臺東專科學校,06131003,資訊管理科,D 日,2 二專,26,4,21,14 臺東縣,2 技職
114,0222,國立臺東專科學校,07141004,電機工程科,D 日,2 二專,37,4,30,14 臺東縣,2 技職
114,0222,國立臺東專科學校,07161005,動力機械科,D 日,2 二專,75,7,27,14 臺東縣,2 技職
114,0222,國立臺東專科學校,07161005,動力機械科,N 修,2 二專,0,0,8,14 臺東縣,2 技職
114,0222,國立臺東專科學校,07211012,食品科技科,D 日,2 二專,13,0,16,14 臺東縣,2 技職
114,0222,國立臺東專科學校,07211012,食品科技科,D 日,5 五專,85,5,6,14 臺東縣,2 技職
114,0222,國立臺東專科學校,07311007,建築科,D 日,2 二專,23,4,26,14 臺東縣,2 技職
114,0222,國立臺東專科學校,08121011,園藝暨景觀科,D 日,2 二專,11,6,13,14 臺東縣,2 技職
114,0222,國立臺東專科學校,08121011,園藝暨景觀科,N 修,2 二專,72,1,32,14 臺東縣,2 技職
114,0222,國立臺東專科學校,08121011,園藝暨景觀科,D 日,5 五專,0,0,7,14 臺東縣,2 技職
114,0222,國立臺東專科學校,10131014,餐旅管理科,D 日,2 二專,19,0,15,14 臺東縣,2 技職
114,0222,國立臺東專科學校,10131014,餐旅管理科,D 日,5 五專,66,6,12,14 臺東縣,2 技職
114,0222,國立臺東專科學校,99999Z01,通識及共同科目,D 日,,0,11,0,14 臺東縣,2 技職
114,0222,國立臺東專科學校,99999Z09,校長,D 日,,0,1,0,14 臺東縣,2 技職
114,1001,東海大學,01111001,教育研究所,D 日,M 碩士,29,6,6,19 臺中市,1 一般
114,1001,東海大學,01111001,教育研究所,N 職,M 碩士,59,3,22,19 臺中市,1 一般
114,1001,東海大學,02123011,工業設計學系,D 日,M 碩士,17,0,1,19 臺中市,1 一般
114,1001,東海大學,02123011,工業設計學系,N 職,M 碩士,6,3,0,19 臺中市,1 一般
114,1001,東海大學,02123011,工業設計學系,D 日,B 學士,171,7,32,19 臺中市,1 一般
114,1001,東海大學,02131002,美術學系,D 日,M 碩士,56,0,9,19 臺中市,1 一般
114,1001,東海大學,02131002,美術學系,N 職,M 碩士,85,1,16,19 臺中市,1 一般
114,1001,東海大學,02131002,美術學系,D 日,B 學士,192,8,40,19 臺中市,1 一般
114,1001,東海大學,02131002,美術學系,P 進,B 學士,91,0,20,19 臺中市,1 一般
114,1001,東海大學,02151003,音樂學系,D 日,M 碩士,66,0,20,19 臺中市,1 一般
114,1001,東海大學,02151003,音樂學系,D 日,B 學士,136,13,41,19 臺中市,1 一般
114,1001,東海大學,02152058,表演藝術與創作碩士學位學程,D 日,M 碩士,18,1,6,19 臺中市,1 一般
114,1001,東海大學,02221009,歷史學系,D 日,M 碩士,20,0,5,19 臺中市,1 一般
114,1001,東海大學,02221009,歷史學系,D 日,B 學士,255,9,45,19 臺中市,1 一般
114,1001,東海大學,02231010,哲學系,D 日,D 博士,23,0,1,19 臺中市,1 一般
114,1001,東海大學,02231010,哲學系,D 日,M 碩士,19,0,3,19 臺中市,1 一般
114,1001,東海大學,02231010,哲學系,N 職,M 碩士,22,1,4,19 臺中市,1 一般
114,1001,東海大學,02231010,哲學系,D 日,B 學士,222,10,26,19 臺中市,1 一般
114,1001,東海大學,02299070,博雅學士學位學程,D 日,B 學士,19,2,0,19 臺中市,1 一般
114,1001,東海大學,02311005,外國語文學系,D 日,M 碩士,37,0,10,19 臺中市,1 一般
114,1001,東海大學,02311005,外國語文學系,D 日,B 學士,414,17,90,19 臺中市,1 一般
114,1001,東海大學,02311007,日本語言文化學系,D 日,M 碩士,17,0,7,19 臺中市,1 一般
114,1001,東海大學,02311007,日本語言文化學系,D 日,B 學士,441,14,90,19 臺中市,1 一般
114,1001,東海大學,02322004,中國文學系,D 日,D 博士,18,0,3,19 臺中市,1 一般
114,1001,東海大學,02322004,中國文學系,D 日,M 碩士,40,0,0,19 臺中市,1 一般
114,1001,東海大學,02322004,中國文學系,D 日,B 學士,404,17,80,19 臺中市,1 一般
114,1001,東海大學,02323062,華語文教學國際碩士學位學程,D 日,M 碩士,27,2,5,19 臺中市,1 一般
114,1001,東海大學,03111012,經濟學系,D 日,M 碩士,13,0,2,19 臺中市,1 一般
114,1001,東海大學,03111012,經濟學系,D 日,B 學士,505,14,116,19 臺中市,1 一般
114,1001,東海大學,03121013,政治學系,D 日,D 博士,24,0,2,19 臺中市,1 一般
114,1001,東海大學,03121013,政治學系,D 日,M 碩士,30,0,7,19 臺中市,1 一般
114,1001,東海大學,03121013,政治學系,D 日,B 學士,350,14,95,19 臺中市,1 一般
114,1001,東海大學,03141014,社會學系,D 日,D 博士,32,0,6,19 臺中市,1 一般
114,1001,東海大學,03141014,社會學系,D 日,M 碩士,31,0,2,19 臺中市,1 一般
114,1001,東海大學,03141014,社會學系,D 日,B 學士,349,13,82,19 臺中市,1 一般
114,1001,東海大學,04111018,會計學系,D 日,M 碩士,23,0,13,19 臺中市,1 一般
114,1001,東海大學,04111018,會計學系,N 職,M 碩士,0,0,1,19 臺中市,1 一般
114,1001,東海大學,04111018,會計學系,D 日,B 學士,457,12,97,19 臺中市,1 一般
114,1001,東海大學,04121024,財務金融學系,D 日,M 碩士,40,0,18,19 臺中市,1 一般
114,1001,東海大學,04121024,財務金融學系,N 職,M 碩士,0,0,1,19 臺中市,1 一般
114,1001,東海大學,04121024,財務金融學系,D 日,B 學士,508,13,121,19 臺中市,1 一般
114,1001,東海大學,04131019,企業管理學系,D 日,M 碩士,68,0,12,19 臺中市,1 一般
114,1001,東海大學,04131019,企業管理學系,D 日,B 學士,738,17,162,19 臺中市,1 一般
114,1001,東海大學,04131021,國際學院國際經營管理學位學程,D 日,B 學士,251,4,63,19 臺中市,1 一般
114,1001,東海大學,04131025,高階經營管理碩士在職專班,N 職,M 碩士,415,2,90,19 臺中市,1 一般
114,1001,東海大學,04131059,國際企業管理碩士學位學程,D 日,M 碩士,75,2,27,19 臺中市,1 一般
114,1001,東海大學,04133044,工業工程與經營資訊學系高階醫務工程與管理碩士在職專班,N 職,M 碩士,33,0,18,19 臺中市,1 一般
114,1001,東海大學,04134016,行政管理暨政策學系,D 日,M 碩士,18,0,2,19 臺中市,1 一般
114,1001,東海大學,04134016,行政管理暨政策學系第三部門碩士在職專班,N 職,M 碩士,3,0,0,19 臺中市,1 一般
114,1001,東海大學,04134016,行政管理暨政策學系,D 日,B 學士,360,9,85,19 臺中市,1 一般
114,1001,東海大學,04134017,公共事務碩士專班,N 職,M 碩士,51,2,10,19 臺中市,1 一般
114,1001,東海大學,04141023,國際經營與貿易學系,D 日,M 碩士,21,0,10,19 臺中市,1 一般
114,1001,東海大學,04141023,國際經營與貿易學系,D 日,B 學士,554,11,149,19 臺中市,1 一般
114,1001,東海大學,04211027,法律學系,D 日,D 博士,16,0,1,19 臺中市,1 一般
114,1001,東海大學,04211027,法律學系,D 日,M 碩士,124,0,22,19 臺中市,1 一般
114,1001,東海大學,04211027,法律學系,N 職,M 碩士,45,1,3,19 臺中市,1 一般
114,1001,東海大學,04211027,法律學系,D 日,B 學士,509,14,126,19 臺中市,1 一般
114,1001,東海大學,04211027,法律學系,P 進,B 學士,64,0,17,19 臺中市,1 一般
114,1001,東海大學,05111028,生命科學系,D 日,D 博士,18,0,2,19 臺中市,1 一般
114,1001,東海大學,05111028,生命科學系,D 日,M 碩士,19,0,5,19 臺中市,1 一般
114,1001,東海大學,05111028,生命科學系,D 日,B 學士,342,14,76,19 臺中市,1 一般
114,1001,東海大學,05111061,生物多樣性國際研究生博士學位學程,D 日,D 博士,9,2,0,19 臺中市,1 一般
114,1001,東海大學,05123060,生醫暨材料科學國際博士學位學程,D 日,D 博士,5,2,0,19 臺中市,1 一般
114,1001,東海大學,05211065,永續科學與管理學士學位學程,D 日,B 學士,88,4,24,19 臺中市,1 一般
114,1001,東海大學,05311030,化學系,D 日,D 博士,6,0,0,19 臺中市,1 一般
114,1001,東海大學,05311030,化學系,D 日,M 碩士,18,0,10,19 臺中市,1 一般
114,1001,東海大學,05311030,化學系,D 日,B 學士,417,21,72,19 臺中市,1 一般
114,1001,東海大學,05331032,應用物理學系,D 日,D 博士,3,0,1,19 臺中市,1 一般
114,1001,東海大學,05331032,應用物理學系,D 日,M 碩士,13,0,5,19 臺中市,1 一般
114,1001,東海大學,05331032,應用物理學系,D 日,B 學士,215,12,46,19 臺中市,1 一般
114,1001,東海大學,05411066,智慧計算暨應用數學系,D 日,M 碩士,7,0,5,19 臺中市,1 一般
114,1001,東海大學,05411066,智慧計算暨應用數學系,D 日,B 學士,168,13,40,19 臺中市,1 一般
114,1001,東海大學,05421035,統計學系,D 日,D 博士,3,0,0,19 臺中市,1 一般
114,1001,東海大學,05421035,統計學系,D 日,M 碩士,20,0,5,19 臺中市,1 一般
114,1001,東海大學,05421035,統計學系,D 日,B 學士,375,14,83,19 臺中市,1 一般
114,1001,東海大學,06131039,資訊工程學系,D 日,M 碩士,58,0,22,19 臺中市,1 一般
114,1001,東海大學,06131039,資訊工程學系,N 職,M 碩士,10,3,4,19 臺中市,1 一般
114,1001,東海大學,06131039,資訊工程學系,D 日,B 學士,639,13,125,19 臺中市,1 一般
114,1001,東海大學,06131039,資訊工程學系,P 進,B 學士,3,0,1,19 臺中市,1 一般
114,1001,東海大學,06133047,數位創新碩士學位學程,D 日,M 碩士,46,2,11,19 臺中市,1 一般
114,1001,東海大學,06134036,資訊管理學系,D 日,M 碩士,40,0,18,19 臺中市,1 一般
114,1001,東海大學,06134036,資訊管理學系,D 日,B 學士,276,7,63,19 臺中市,1 一般
114,1001,東海大學,07111042,化學工程與材料工程學系,D 日,D 博士,6,0,0,19 臺中市,1 一般
114,1001,東海大學,07111042,化學工程與材料工程學系,D 日,M 碩士,66,0,13,19 臺中市,1 一般
114,1001,東海大學,07111042,化學工程與材料工程學系,D 日,B 學士,408,14,76,19 臺中市,1 一般
114,1001,東海大學,07121045,環境科學與工程學系,D 日,D 博士,6,0,0,19 臺中市,1 一般
114,1001,東海大學,07121045,環境科學與工程學系,D 日,M 碩士,28,0,5,19 臺中市,1 一般
114,1001,東海大學,07121045,環境科學與工程學系,D 日,B 學士,315,10,71,19 臺中市,1 一般
114,1001,東海大學,07141037,電機工程學系,D 日,M 碩士,35,0,14,19 臺中市,1 一般
114,1001,東海大學,07141037,電機工程學系,D 日,B 學士,404,8,83,19 臺中市,1 一般
114,1001,東海大學,07141069,工學院工程管理碩士在職專班,N 職,M 碩士,4,2,0,19 臺中市,1 一般
114,1001,東海大學,07191044,工業工程與經營資訊學系,D 日,D 博士,32,0,8,19 臺中市,1 一般
114,1001,東海大學,07191044,工業工程與經營資訊學系,D 日,M 碩士,46,0,20,19 臺中市,1 一般
114,1001,東海大學,07191044,工業工程與經營資訊學系,D 日,B 學士,396,13,76,19 臺中市,1 一般
114,1001,東海大學,07211052,食品科學系,D 日,M 碩士,36,0,20,19 臺中市,1 一般
114,1001,東海大學,07211052,食品科學系,D 日,B 學士,365,12,85,19 臺中市,1 一般
114,1001,東海大學,07311048,建築學系,D 日,M 碩士,51,0,14,19 臺中市,1 一般
114,1001,東海大學,07311048,建築學系,D 日,B 學士,202,14,22,19 臺中市,1 一般
114,1001,東海大學,07312049,景觀學系,D 日,M 碩士,22,0,6,19 臺中市,1 一般
114,1001,東海大學,07312049,景觀學系,N 職,M 碩士,34,1,6,19 臺中市,1 一般
114,1001,東海大學,07312049,景觀學系,D 日,B 學士,206,7,43,19 臺中市,1 一般
114,1001,東海大學,08111068,智慧暨精緻農業學位學程,P 進,B 學士,39,2,23,19 臺中市,1 一般
114,1001,東海大學,08112051,畜產與生物科技學系,D 日,D 博士,10,0,0,19 臺中市,1 一般
114,1001,東海大學,08112051,畜產與生物科技學系,D 日,M 碩士,14,0,3,19 臺中市,1 一般
114,1001,東海大學,08112051,畜產與生物科技學系,D 日,B 學士,384,12,99,19 臺中市,1 一般
114,1001,東海大學,09211063,高齡健康與運動科學研究所,D 日,M 碩士,13,0,0,19 臺中市,1 一般
114,1001,東海大學,09211063,高齡健康與運動科學學士學位學程,D 日,B 學士,169,8,40,19 臺中市,1 一般
114,1001,東海大學,09231053,社會工作學系,D 日,D 博士,21,0,3,19 臺中市,1 一般
114,1001,東海大學,09231053,社會工作學系,D 日,M 碩士,71,0,13,19 臺中市,1 一般
114,1001,東海大學,09231053,社會工作學系,D 日,B 學士,498,15,108,19 臺中市,1 一般
114,1001,東海大學,10131054,餐旅管理學系,D 日,M 碩士,8,0,5,19 臺中市,1 一般
114,1001,東海大學,10131054,餐旅管理學系,N 職,M 碩士,25,2,13,19 臺中市,1 一般
114,1001,東海大學,10131054,餐旅管理學系,D 日,B 學士,264,7,64,19 臺中市,1 一般
114,1001,東海大學,10152055,運動休閒與健康管理學位學程,P 進,B 學士,4,0,4,19 臺中市,1 一般
114,1001,東海大學,99999064,國際學院不分系英語學士班,D 日,B 學士,47,3,0,19 臺中市,1 一般
114,1001,東海大學,99999Y45,國際學院,D 日,,0,3,0,19 臺中市,1 一般
114,1001,東海大學,99999Y45,國際學院,N 修,,0,1,0,19 臺中市,1 一般
114,1001,東海大學,99999Z01,通識及共同科目,D 日,,0,5,0,19 臺中市,1 一般
114,1001,東海大學,99999Z01,通識及共同科目,N 修,,0,1,0,19 臺中市,1 一般
114,1001,東海大學,99999Z03,軍訓教官,D 日,,0,10,0,19 臺中市,1 一般
114,1001,東海大學,99999Z03,軍訓教官,N 修,,0,1,0,19 臺中市,1 一般
114,1001,東海大學,99999Z07,體育室,D 日,,0,7,0,19 臺中市,1 一般
114,1001,東海大學,99999Z08,語言中心,D 日,,0,14,0,19 臺中市,1 一般
114,1001,東海大學,99999Z08,語言中心,N 修,,0,2,0,19 臺中市,1 一般
114,1002,輔仁大學,01114046,教育領導與科技發展學士學位學程,D 日,B 學士,139,0,30,01 新北市,1 一般
