學校名稱,科系名稱,就讀類型,等級別,學生數,教師數,縣市,大型科系
國立彰化師範大學,人力資源管理研究所,D 日,M 碩士,70.0,6,07 彰化縣,否
國立彰化師範大學,人力資源管理研究所,N 職,M 碩士,86.0,0,07 彰化縣,否
國立彰化師範大學,光電科技研究所科技應用與管理碩士在職專班,N 職,M 碩士,45.0,0,07 彰化縣,否
國立彰化師範大學,公共事務與公民教育學系公共事務與公民教育碩士在職專班,N 職,M 碩士,50.0,0,07 彰化縣,否
國立彰化師範大學,生物學系,D 日,M 碩士,54.0,0,07 彰化縣,否
國立彰化師範大學,生物學系,D 日,B 學士,176.0,15,07 彰化縣,否
國立彰化師範大學,化學系,D 日,M 碩士,36.0,0,07 彰化縣,否
國立彰化師範大學,化學系,D 日,B 學士,212.0,12,07 彰化縣,否
國立彰化師範大學,物理學系,D 日,D 博士,18.0,0,07 彰化縣,否
國立彰化師範大學,物理學系,D 日,M 碩士,25.0,0,07 彰化縣,否
國立彰化師範大學,物理學系,D 日,B 學士,328.0,19,07 彰化縣,否
國立彰化師範大學,數學系,D 日,D 博士,7.0,0,07 彰化縣,否
國立彰化師範大學,數學系,D 日,M 碩士,17.0,0,07 彰化縣,否
國立彰化師範大學,數學系,D 日,B 學士,320.0,19,07 彰化縣,否
國立彰化師範大學,統計資訊研究所,D 日,M 碩士,19.0,5,07 彰化縣,否
國立彰化師範大學,資訊管理學系,D 日,M 碩士,86.0,0,07 彰化縣,否
國立彰化師範大學,資訊管理學系創新與管理碩士在職專班,N 職,M 碩士,48.0,0,07 彰化縣,否
國立彰化師範大學,資訊管理學系,D 日,B 學士,217.0,10,07 彰化縣,否
國立彰化師範大學,資訊工程學系,D 日,M 碩士,58.0,0,07 彰化縣,否
國立彰化師範大學,資訊工程學系資訊科技應用教學碩士學位班,N 職,M 碩士,0.0,0,07 彰化縣,否
國立彰化師範大學,資訊工程學系,D 日,B 學士,210.0,13,07 彰化縣,否
國立彰化師範大學,電機工程學系,D 日,D 博士,21.0,0,07 彰化縣,否
國立彰化師範大學,電機工程學系,D 日,M 碩士,48.0,0,07 彰化縣,否
國立彰化師範大學,電機工程學系,N 職,M 碩士,40.0,0,07 彰化縣,否
國立彰化師範大學,電機工程學系,D 日,B 學士,188.0,11,07 彰化縣,否
國立彰化師範大學,電子工程學系,D 日,M 碩士,44.0,0,07 彰化縣,否
國立彰化師範大學,電子工程學系,D 日,B 學士,196.0,13,07 彰化縣,否
國立彰化師範大學,光電科技研究所,D 日,D 博士,17.0,0,07 彰化縣,否
國立彰化師範大學,光電科技研究所,D 日,M 碩士,23.0,7,07 彰化縣,否
國立彰化師範大學,電信工程學研究所,D 日,M 碩士,0.0,0,07 彰化縣,否
國立彰化師範大學,機電工程學系,D 日,D 博士,22.0,0,07 彰化縣,否
國立彰化師範大學,機電工程學系,D 日,M 碩士,55.0,0,07 彰化縣,否
國立彰化師範大學,機電工程學系,N 職,M 碩士,67.0,0,07 彰化縣,否
國立彰化師範大學,機電工程學系,D 日,B 學士,207.0,11,07 彰化縣,否
國立彰化師範大學,工學院國際工程碩士學位學程,D 日,M 碩士,4.0,2,07 彰化縣,否
國立彰化師範大學,車輛科技研究所,D 日,M 碩士,29.0,5,07 彰化縣,否
國立彰化師範大學,工業教育與技術學系,D 日,D 博士,125.0,0,07 彰化縣,否
國立彰化師範大學,工業教育與技術學系,D 日,M 碩士,107.0,0,07 彰化縣,否
國立彰化師範大學,工業教育與技術學系,D 日,B 學士,315.0,22,07 彰化縣,否
國立彰化師範大學,運動健康研究所,D 日,M 碩士,29.0,5,07 彰化縣,否
國立彰化師範大學,通識及共同科目,D 日,,0.0,1,07 彰化縣,否
國立彰化師範大學,師資培育中心,D 日,,0.0,6,07 彰化縣,否
國立臺北大學,歷史學系,D 日,M 碩士,32.0,0,01 新北市,否
國立臺北大學,歷史學系,D 日,B 學士,183.0,15,01 新北市,否
國立臺北大學,民俗藝術與文化資產研究所,D 日,M 碩士,30.0,4,01 新北市,否
國立臺北大學,應用外語學系,D 日,B 學士,227.0,12,01 新北市,否
國立臺北大學,中國文學系,D 日,M 碩士,40.0,0,01 新北市,否
國立臺北大學,中國文學系,D 日,B 學士,197.0,16,01 新北市,否
國立臺北大學,經濟學系,D 日,D 博士,2.0,0,01 新北市,否
國立臺北大學,經濟學系,D 日,M 碩士,65.0,0,01 新北市,否
國立臺北大學,經濟學系,D 日,B 學士,501.0,30,01 新北市,是
國立臺北大學,經濟學系,P 進,B 學士,176.0,0,01 新北市,否
國立臺北大學,社會學系,D 日,M 碩士,38.0,0,01 新北市,否
國立臺北大學,社會學系,N 職,M 碩士,73.0,0,01 新北市,否
國立臺北大學,社會學系,D 日,B 學士,206.0,15,01 新北市,否
國立臺北大學,犯罪學研究所,D 日,M 碩士,46.0,5,01 新北市,否
國立臺北大學,犯罪學研究所,N 職,M 碩士,73.0,0,01 新北市,否
國立臺北大學,會計學系,D 日,D 博士,11.0,0,01 新北市,否
國立臺北大學,會計學系,D 日,M 碩士,35.0,0,01 新北市,否
國立臺北大學,會計學系,N 職,M 碩士,42.0,0,01 新北市,否
國立臺北大學,會計學系,D 日,B 學士,529.0,20,01 新北市,是
國立臺北大學,財務金融英語碩士學位學程,D 日,M 碩士,38.0,0,01 新北市,否
國立臺北大學,商學院國際財務金融碩士在職專班,N 職,M 碩士,97.0,0,01 新北市,否
國立臺北大學,金融與合作經營學系,D 日,M 碩士,35.0,0,01 新北市,否
國立臺北大學,金融與合作經營學系,D 日,B 學士,284.0,12,01 新北市,否
國立臺北大學,金融與合作經營學系,P 進,B 學士,173.0,0,01 新北市,否
國立臺北大學,財政學系,D 日,M 碩士,26.0,0,01 新北市,否
國立臺北大學,財政學系,D 日,B 學士,292.0,15,01 新北市,否
國立臺北大學,財政學系,P 進,B 學士,192.0,0,01 新北市,否
國立臺北大學,企業管理學系,D 日,D 博士,76.0,0,01 新北市,否
國立臺北大學,企業管理學系,D 日,M 碩士,221.0,0,01 新北市,否
國立臺北大學,企業管理學系,N 職,M 碩士,162.0,0,01 新北市,否
國立臺北大學,企業管理學系,D 日,B 學士,529.0,32,01 新北市,是
國立臺北大學,企業管理學系,P 進,B 學士,327.0,0,01 新北市,否
國立臺北大學,國際企業研究所,D 日,M 碩士,27.0,5,01 新北市,否
國立臺北大學,公共行政暨政策學系,D 日,D 博士,14.0,0,01 新北市,否
國立臺北大學,公共行政暨政策學系,D 日,M 碩士,122.0,0,01 新北市,否
國立臺北大學,公共行政暨政策學系,N 職,M 碩士,104.0,0,01 新北市,否
國立臺北大學,公共行政暨政策學系,D 日,B 學士,460.0,24,01 新北市,否
國立臺北大學,公共行政暨政策學系,P 進,B 學士,332.0,0,01 新北市,否
國立臺北大學,不動產與城鄉環境學系,D 日,D 博士,22.0,0,01 新北市,否
國立臺北大學,不動產與城鄉環境學系,D 日,M 碩士,51.0,0,01 新北市,否
國立臺北大學,不動產與城鄉環境學系,D 日,B 學士,487.0,22,01 新北市,否
國立臺北大學,不動產與城鄉環境學系,P 進,B 學士,172.0,0,01 新北市,否
國立臺北大學,城市治理英語碩士學位學程,D 日,M 碩士,13.0,0,01 新北市,否
國立臺北大學,商學院數位行銷進修學士學位學程,P 進,B 學士,180.0,0,01 新北市,否
國立臺北大學,永續創新國際學院,D 日,,0.0,2,01 新北市,否
國立臺北大學,商學院,N 修,,0.0,2,01 新北市,否
國立臺北大學,法律學系,D 日,D 博士,32.0,0,01 新北市,否
國立臺北大學,法律學系,D 日,M 碩士,313.0,0,01 新北市,否
國立臺北大學,法律學系,D 日,B 學士,836.0,35,01 新北市,是
國立臺北大學,法律學系,P 進,B 學士,214.0,0,01 新北市,否
國立臺北大學,自然資源與環境管理研究所,D 日,D 博士,16.0,0,01 新北市,否
國立臺北大學,自然資源與環境管理研究所,D 日,M 碩士,19.0,5,01 新北市,否
國立臺北大學,自然資源與環境管理研究所,N 職,M 碩士,23.0,0,01 新北市,否
國立臺北大學,統計學系,D 日,M 碩士,44.0,0,01 新北市,否
國立臺北大學,統計學系,N 職,M 碩士,65.0,0,01 新北市,否
國立臺北大學,統計學系,D 日,B 學士,251.0,17,01 新北市,否
國立臺北大學,資訊工程學系,D 日,M 碩士,71.0,0,01 新北市,否
國立臺北大學,資訊工程學系,D 日,B 學士,223.0,12,01 新北市,否
國立臺北大學,電機資訊學院博士班,D 日,D 博士,18.0,2,01 新北市,否
國立臺北大學,資訊管理研究所,D 日,M 碩士,42.0,4,01 新北市,否
國立臺北大學,電機工程學系,D 日,M 碩士,57.0,0,01 新北市,否
國立臺北大學,電機工程學系,D 日,B 學士,183.0,6,01 新北市,否
國立臺北大學,通訊工程學系,D 日,M 碩士,22.0,0,01 新北市,否
國立臺北大學,通訊工程學系,D 日,B 學士,150.0,9,01 新北市,否
國立臺北大學,多媒體與網路科技產業碩士專班,D 日,M 碩士,2.0,0,01 新北市,否
國立臺北大學,都市計劃研究所,D 日,D 博士,11.0,0,01 新北市,否
國立臺北大學,都市計劃研究所,D 日,M 碩士,50.0,6,01 新北市,否
國立臺北大學,智慧醫療管理英語碩士學位學程,D 日,M 碩士,8.0,0,01 新北市,否
國立臺北大學,社會工作學系,D 日,M 碩士,59.0,0,01 新北市,否
國立臺北大學,社會工作學系,D 日,B 學士,204.0,13,01 新北市,否
國立臺北大學,社會工作學系,P 進,B 學士,205.0,0,01 新北市,否
國立臺北大學,休閒運動管理學系,D 日,B 學士,217.0,9,01 新北市,否
國立臺北大學,通識及共同科目,D 日,,0.0,8,01 新北市,否
國立臺北大學,計算機中心,D 日,,0.0,1,01 新北市,否
國立臺北大學,師資培育中心,D 日,,0.0,5,01 新北市,否
國立臺北大學,體育室,D 日,,0.0,12,01 新北市,否
國立臺北大學,語言中心,D 日,,0.0,6,01 新北市,否
國立嘉義大學,教育學系,D 日,D 博士,64.0,0,20 嘉義市,否
國立嘉義大學,教育學系,D 日,M 碩士,126.0,0,20 嘉義市,否
國立嘉義大學,教育學系,N 職,M 碩士,178.0,0,20 嘉義市,否
國立嘉義大學,教育學系,D 日,B 學士,163.0,26,20 嘉義市,否
國立嘉義大學,師範學院教學專業國際碩士學位學程,D 日,M 碩士,7.0,2,20 嘉義市,否
國立嘉義大學,特殊教育學系,D 日,M 碩士,22.0,0,20 嘉義市,否
國立嘉義大學,特殊教育學系,D 日,B 學士,157.0,10,20 嘉義市,否
國立嘉義大學,數位學習設計與管理學系,D 日,M 碩士,17.0,0,20 嘉義市,否
國立嘉義大學,數位學習設計與管理學系,D 日,B 學士,189.0,11,20 嘉義市,否
國立嘉義大學,幼兒教育學系,D 日,M 碩士,44.0,0,20 嘉義市,否
國立嘉義大學,幼兒教育學系,N 職,M 碩士,60.0,0,20 嘉義市,否
國立嘉義大學,幼兒教育學系,D 日,B 學士,219.0,11,20 嘉義市,否
國立嘉義大學,體育與健康休閒學系,D 日,B 學士,190.0,19,20 嘉義市,否
國立嘉義大學,視覺藝術學系,D 日,M 碩士,61.0,0,20 嘉義市,否
國立嘉義大學,視覺藝術學系教學碩士學位班,N 職,M 碩士,2.0,0,20 嘉義市,否
國立嘉義大學,視覺藝術學系,D 日,B 學士,187.0,9,20 嘉義市,否
國立嘉義大學,音樂學系,D 日,M 碩士,28.0,0,20 嘉義市,否
國立嘉義大學,音樂學系,D 日,B 學士,178.0,14,20 嘉義市,否
國立嘉義大學,應用歷史學系,D 日,M 碩士,16.0,0,20 嘉義市,否
國立嘉義大學,應用歷史學系,N 職,M 碩士,5.0,0,20 嘉義市,否
國立嘉義大學,應用歷史學系,D 日,B 學士,174.0,11,20 嘉義市,否
國立嘉義大學,外國語言學系,D 日,M 碩士,27.0,0,20 嘉義市,否
國立嘉義大學,外國語言學系,D 日,B 學士,341.0,15,20 嘉義市,否
國立嘉義大學,中國文學系,D 日,M 碩士,23.0,0,20 嘉義市,否
國立嘉義大學,中國文學系,N 職,M 碩士,26.0,0,20 嘉義市,否
國立嘉義大學,中國文學系,D 日,B 學士,183.0,18,20 嘉義市,否
國立嘉義大學,中國文學系,P 進,B 學士,79.0,0,20 嘉義市,否
國立嘉義大學,應用經濟學系,D 日,B 學士,199.0,7,20 嘉義市,否
國立嘉義大學,輔導與諮商學系,D 日,M 碩士,95.0,0,20 嘉義市,否
國立嘉義大學,輔導與諮商學系,N 職,M 碩士,144.0,0,20 嘉義市,否
國立嘉義大學,輔導與諮商學系,D 日,B 學士,217.0,11,20 嘉義市,否
國立嘉義大學,財務金融學系,D 日,M 碩士,28.0,0,20 嘉義市,否
國立嘉義大學,財務金融學系,D 日,B 學士,195.0,9,20 嘉義市,否
國立嘉義大學,財務金融學系,P 進,B 學士,175.0,0,20 嘉義市,否
國立嘉義大學,企業管理學系,D 日,D 博士,34.0,0,20 嘉義市,否
國立嘉義大學,企業管理學系,D 日,M 碩士,47.0,0,20 嘉義市,否
國立嘉義大學,企業管理學系,D 日,B 學士,220.0,11,20 嘉義市,否
國立嘉義大學,企業管理學系,P 進,B 學士,177.0,0,20 嘉義市,否
國立嘉義大學,生物事業管理學系,D 日,M 碩士,0.0,0,20 嘉義市,否
國立嘉義大學,生物事業管理學系,D 日,B 學士,0.0,0,20 嘉義市,否
國立嘉義大學,生物事業管理學系,P 進,B 學士,0.0,0,20 嘉義市,否
國立嘉義大學,管理學院碩士在職專班,N 職,M 碩士,212.0,2,20 嘉義市,否
國立嘉義大學,科技管理學系,D 日,M 碩士,19.0,0,20 嘉義市,否
國立嘉義大學,科技管理學系,D 日,B 學士,198.0,9,20 嘉義市,否
國立嘉義大學,科技管理學系,P 進,B 學士,78.0,0,20 嘉義市,否
國立嘉義大學,行銷與觀光管理學系行銷管理碩士班,D 日,M 碩士,64.0,0,20 嘉義市,否
國立嘉義大學,行銷與觀光管理學系,D 日,B 學士,193.0,12,20 嘉義市,否
國立嘉義大學,生命科學全英文碩士學位學程,D 日,M 碩士,0.0,0,20 嘉義市,否
國立嘉義大學,生物資源學系,D 日,M 碩士,27.0,0,20 嘉義市,否
國立嘉義大學,生物資源學系,D 日,B 學士,159.0,10,20 嘉義市,否
國立嘉義大學,生化科技學系,D 日,M 碩士,20.0,0,20 嘉義市,否
國立嘉義大學,生化科技學系,N 職,M 碩士,20.0,0,20 嘉義市,否
國立嘉義大學,生化科技學系,D 日,B 學士,168.0,12,20 嘉義市,否
國立嘉義大學,微生物免疫與生物藥學系,D 日,M 碩士,10.0,0,20 嘉義市,否
國立嘉義大學,微生物免疫與生物藥學系,D 日,B 學士,185.0,13,20 嘉義市,否
國立嘉義大學,應用化學系,D 日,D 博士,8.0,0,20 嘉義市,否
國立嘉義大學,應用化學系,D 日,M 碩士,24.0,0,20 嘉義市,否
國立嘉義大學,應用化學系,D 日,B 學士,218.0,18,20 嘉義市,否
國立嘉義大學,電子物理學系光電暨固態電子碩士班,D 日,M 碩士,16.0,0,20 嘉義市,否
國立嘉義大學,電子物理學系,D 日,B 學士,197.0,13,20 嘉義市,否
國立嘉義大學,應用數學系,D 日,M 碩士,9.0,0,20 嘉義市,否
國立嘉義大學,應用數學系,D 日,B 學士,167.0,11,20 嘉義市,否
國立嘉義大學,資訊管理學系,D 日,M 碩士,33.0,0,20 嘉義市,否
國立嘉義大學,資訊管理學系,D 日,B 學士,214.0,10,20 嘉義市,否
國立嘉義大學,資訊工程學系,D 日,D 博士,4.0,0,20 嘉義市,否
國立嘉義大學,資訊工程學系,D 日,M 碩士,50.0,0,20 嘉義市,否
國立嘉義大學,資訊工程學系,D 日,B 學士,230.0,15,20 嘉義市,否
國立嘉義大學,電機工程學系,D 日,M 碩士,16.0,0,20 嘉義市,否
國立嘉義大學,電機工程學系,D 日,B 學士,216.0,9,20 嘉義市,否
國立嘉義大學,生物機電工程學系,D 日,M 碩士,19.0,0,20 嘉義市,否
國立嘉義大學,生物機電工程學系,N 職,M 碩士,26.0,0,20 嘉義市,否
國立嘉義大學,生物機電工程學系,D 日,B 學士,188.0,13,20 嘉義市,否
國立嘉義大學,生物機電工程學系,P 進,B 學士,150.0,0,20 嘉義市,否
國立嘉義大學,機械與能源工程學系,D 日,M 碩士,13.0,0,20 嘉義市,否
國立嘉義大學,機械與能源工程學系,D 日,B 學士,187.0,9,20 嘉義市,否
國立嘉義大學,食品科學系,D 日,D 博士,26.0,0,20 嘉義市,否
國立嘉義大學,食品科學系,D 日,M 碩士,51.0,0,20 嘉義市,否
國立嘉義大學,食品科學系,N 職,M 碩士,62.0,0,20 嘉義市,否
國立嘉義大學,食品科學系,D 日,B 學士,189.0,14,20 嘉義市,否
國立嘉義大學,食品科學系,P 進,B 學士,175.0,0,20 嘉義市,否
國立嘉義大學,景觀學系,D 日,M 碩士,23.0,0,20 嘉義市,否
國立嘉義大學,景觀學系,D 日,B 學士,162.0,10,20 嘉義市,否
國立嘉義大學,土木與水資源工程學系,D 日,M 碩士,10.0,0,20 嘉義市,否
國立嘉義大學,土木與水資源工程學系,N 職,M 碩士,27.0,0,20 嘉義市,否
國立嘉義大學,土木與水資源工程學系,D 日,B 學士,196.0,9,20 嘉義市,否
國立嘉義大學,土木與水資源工程學系,P 進,B 學士,139.0,0,20 嘉義市,否
國立嘉義大學,農學院農學碩士在職專班,N 職,M 碩士,77.0,2,20 嘉義市,否
國立嘉義大學,農藝學系,D 日,M 碩士,28.0,0,20 嘉義市,否
國立嘉義大學,農藝學系,N 職,M 碩士,11.0,0,20 嘉義市,否
國立嘉義大學,農藝學系,D 日,B 學士,153.0,10,20 嘉義市,否
國立嘉義大學,農業科學博士學位學程,D 日,D 博士,38.0,2,20 嘉義市,否
國立嘉義大學,動物科學系,D 日,M 碩士,28.0,0,20 嘉義市,否
國立嘉義大學,動物科學系,D 日,B 學士,175.0,9,20 嘉義市,否
國立嘉義大學,動物科學系,P 進,B 學士,138.0,0,20 嘉義市,否
國立嘉義大學,園藝學系,D 日,M 碩士,23.0,0,20 嘉義市,否
國立嘉義大學,園藝學系,D 日,B 學士,168.0,10,20 嘉義市,否
國立嘉義大學,園藝學系,P 進,B 學士,121.0,0,20 嘉義市,否
